job,skills,uniq_id
['IT Systems Analyst / Command Center Analyst'],['(windows xp over 1 year(s) or windows 7 ) and(unix or linux ) and(internet explorer or chrome or firefox ) and(hppm or hpov or sitescope or vantage view or new relic or dynatrace or luna )'],45edb2d155de90ff6d22e3e7f3baa5c9
['Consulting - Supervisor - RAS Security & Privacy'],['telecommuting not available travel not required'],88f4e65b4f9feff84a335cc53eaff7ae
['Business Development Manager'],['business development manager'],ad1140af7ad2856eef4533176ea9174e
['Dev Ops- 3684'],"['python', 'perl', 'shell', 'etc.']",90ec768eb2c38bc20f45d0aa2f9691e7
['Electrical Engineer'],"['(designer or ""electrical designer"" or ""altium designer"" or ""electrical engineer"") and (circuit or pcb or or signals or amplifiers or ""dc motors"" or valves or schematic) and (design or designing)']",b59145ecb6393da464f6fff0fa3d84b3
['Senior Software Engineer'],"['java', 'saas', 'soa', 'oop', 'unix']",eb3ed503e116ab3b3a5a069e9ee7663b
['Sr. Reporting Analyst'],"['sr. reporting analyst', 'tableau', 'excel and other bi tools', 'requirements gathering', 'design', 'mock-ups', 'drafts', 'iterations and final delivery', 'experience communicating with senior executives.']",60a23657684d7b5bc5fc2e7e8a132fde
['Technical Recruiter'],"['technical recruiter', 'ats', 'full life cycle recruiter', 'engineering', 'it', '']",646fd0004497c40c5ab629a2f218d8e7
['Java Full Stack Developer (Charlotte/ Salt Lake City)'],"['java/j2ee', 'coldfusion', 'spring', 'javascript', 'css', 'pl/sql']",6d17946fc6457e28ac2aa0154daf5b9f
['Sr. UI Developer'],"['html5', 'css3', 'css4', 'riot.js', 'react.js', 'flux', 'd3 or fusioncharts']",14e5fad0ac7cb123343ef621ca19ab4e
['DevOps Engineer - VA -- Permanent'],"['itil rm /scm build and release engineering scm concepts agile svn (subversion)', 'clearquest', 'jenkins', 'maven', 'nexus', 'go', 'oracle', 'java', 'jboss', 'tibco', 'informatica', 'sales force', 'vm ware']",b1a57cf67b127156b6fdb184fdc7c91d
['Consulting - Senior Associate - NAV Developer'],['telecommuting not available travel not required'],743008ab247103e62a4241f87b43142f
['Emerging Technology Consultant (Level 4)'],"['tableau', 'sap hana', 'etl']",c5034f19824a6228306bb5cae5aa06bf
['Angular Designer/Architect'],"['angular design', 'architecture']",3c2f954e3939c0233b59bd1c8ef62a6a
['SAP / Business Process Consultant'],"['experience with sap / business process', 'leadership', 'project management and interpersonal skills']",c14826283878c7a1c526ecfb678055bf
['Azure Active Directory Engineer'],"['azure ad', 'active directory']",8f3bf5ac623b6056a1e79f581c9e4c4f
['SQL Server - DBA- POWERSHELL'],"['dba', 'ms sql', 'powershell', 'etl', 'backup', 'database administrator']",eac3a845d78b44c2dbe164157efa5530
['Node Js/Server side developer'],"['nodejs', 'java', 'api', 'aws']",9f71d391e579e4402aa3d4d479976be0
['FileNet P8 Consultant'],"['filenet p8', 'filenet image services', 'hyland onbase', 'aix and solaris', 'hp exstream', 'websphere application server', 'ibm mq and apache web server']",6e8769b8e854107ecea1e4c3592d24c8
['SOC Security Analyst -2nd Shift -4 day week'],"['soc', 'siem', 'soc analyst security operation center']",af11d4c152f3c0ca8394c74a239f6a86
['SAP IS-Retail Architect'],['is-retail'],77da7c4efc4d5110702d6285ed210308
['IT Coordinator'],['telecommuting not available travel not required'],aa639045244907ff9fdb8a7619ff5278
['Business Analyst'],['business analyst'],e7430dfbf47f699c04b904e5d62ecbf4
['GIS Specialist'],"['esri arcgis desktop', 'arcgis server', 'arcgis online', 'and arcsde running on microsoft sql server; ability to write', 'debug', 'and deploy python scripts using arcpy']",8b29ef895a06690fc0802ed51fdefa9b
['Java Developer'],['(java over 3 year(s) or j2ee over 3 year(s) ) and(spring or spring framework or java ee or jee ) and(hibernate or jpa ) and(sql ) and (agile ) and (xml or json ) and(soap or rest ) and(apache cxf or'],db73b395cc8518302c82efae94efd1c1
['Enterprise Data Warehouse Architect'],"['mdm', 'sql', 'etl', 'edw', 'data profiling', 'oracle', 'teradata', 'data warehouse', '']",08139b301b304162d0176a2e85fde812
['C# Full Stack Engineer'],"['c#', 'asp.net mvc', 'webapi', 'orm']",5b43ddf3357babbadaed484fb3aa02eb
['Business Analyst (Need CA locals)'],"['enhancements', 'investigating and resolving issues']",051408386311b6b95f1b1b68253d3214
"['Solutions', ' Architect/Lead Developer']",['excellent written and oral communication skills.'],bca2a316ac11fc2e7150584b9a79806d
['Business Architect'],['business architect'],5d25ea662bcebdb3a334e6578396c071
['Finance and Accounting Outsourcing (FAO) Manager'],['telecommuting not available travel not required'],2d463ca554531d373d076ef4c5f71b07
['SAP Hana'],['sap hana'],fb5e020c18f3049b2cb39f726262836c
['Datawarehouse BA OR ServiceNow BA'],"['microstrategy 10.x', 'tableau', 'or similar bi platforms and servicenow']",748c5bbb17bc1ce421cc550018b87b43
['Principal Engineer'],"['clojure', 'clojure development', 'apache storm', 'linux/unix or vxworks platform programming']",7d906c3fe201140c18decde80e6f82f8
['SQL DBA L3'],['sql dba l3'],794876bc3ead4971bc1573b0fac94d7d
['Sr Security Program Manager'],"['security', 'sdlc', 'security assessments', 'project manage']",77cf08102b3d5a6acfc93040451c6e34
['Application Developer Sr - AngualrJS'],"['javascript', 'angularjs', 'agile', 'scrum', 'requirments', 'sprint', 'test driven', 'implementation']",4d90a18f8cd2d725bb0d8474eaae6999
['Senior Scala Developer (AP861)'],"['scala', 'spark', 'debugging']",6946c8a3d4986708a87bc1b22ab3c9d5
['Business/Data Analyst (Data Governance) - Fulltime'],"['business/data analyst (data governance) - washington', 'dc']",9520ac42a826c9935a02f3d7a4cd8722
['Technical Consultant III-Network Engineer'],['various technical skills listed on the job description'],25c21e145139ce2e61276260460d95f6
['Software Developer'],"['lexmark imaging', 'kofax capture 9.x/10.x', 'kofax analytics', 'microsoft .net technology', 'implementing workflow process', 'linking documents', 'and security aspects']",28f112aeb59f6760f1730f4bca53c809
['Performance Architect'],"['automation architect. selenium', 'java', 'dev ops', 'ci', 'bdd']",1b8b44cbb6979b02e254839844874a21
['BSA-Boston or NYC'],"['sql server', 'asp.net', 'vb.net']",458d149b146722cba7a9797fb9fc2718
['.NET Programmer Analyst'],"['angular', 'c#', 'asp.net', 'and html5']",2dc5e34301accf0d978776ad85291a17
['MySQL Developer'],"['""mysql"" and ""product development""']",e2757628a3954a402118378073463edd
['Senior Software Engineer'],"['agile methodology', 'apache camel', 'drools', 'rest', 'and web-services', 'node.js', 'web services', 'css3', 'ajax', 'javascript', 'html5', 'mvc and extjs', 'xml and xslt technology', 'rdbms', 'orm']",fc2b3e514950764633519c3ad4391853
['Digital Product Manager'],"['digital experience', 'strategic/operations']",d0d9fec72930fcdfcbc9e6f412e7dcd1
['Salesforce Technical Lead'],"['salesforce development', 'leadership']",245963a420f32bbd2dd5ee2355cdec31
['Cloud Sr. Software Engineer'],"['openstack', 'docker', 'kvm', 'linux', 'onos', 'agile', 'soa', 'web services', 'cloud iaas', 'saas', 'spring framework', 'osgi', 'java', 'python']",4035b6a0ca0b2727c0fa76bd1ee97338
['Tibco Developer- Business Works'],['tibco bw'],a412a8d94abff958c96e3e6c5818a4a4
['Systems Engineer - Production Support and Control'],"['(""systems engineer"" or ""systems admin"" or ""systems administrator"") and (""production support"" or ""production control"") and server']",5c3e3eff9e2bef344e62879e863196a8
['Java / Spring / Web Services/ MicroServices Lead / Architect Consultant with Fortune 10 Company'],['(restful over 2 year(s) ) and (java ) and (spring ) and (api ) and (web services or webservices ) and(netflix oss or openshift or mesos or docker or jenkins or rabbitmq or mysql or kafka or gatling )'],174153aae367e5f8ae11f8fab64e0c0f
"['SAP FICO Solution Architect - Short term - Menlo Park', ' CA']",['fico solution architect'],da010c67c4820b3242878f2240278041
['Search Engine Marketing / PPC Manager'],"['excel', 'html', 'photoshop and sql']",851052a69d1d4fb94d52b22d77254bc5
"['Sr. Developer', ' OM']","['oracle developer', 'order management', 'design', 'develop']",c86e0d6023c25fc7753eec8d98b6de6f
['.Net Developer'],"['.net', 'asp.net', 'sql', 'desire to learn networking', 'desire to learn microsoft windows server']",b7280e3e11a0f8141c5b0667e0bd8459
['Quality Assurance/SQL'],"['testing', 'sql', 'business intelligence', 'sdlc', 'test plans', 'test cases', 'troubleshoot', 'quality assurance']",ea4278cbad1c4814b4a581934f6e93f9
"['Technical Program Manager', ' Java or C++', ' Distributed Systems']","['java', 'c++', 'program manager; java c++', 'program manager']",1858afef391a882f2dc5678cccfe36f9
['Project Manager'],"['cerner', 'acute', 'behavioral health or bh', 'pm']",b900046f4e9b0d7ce35d75e1dfaf7c8b
['Database/Systems Analyst'],"['ssrs', 'sql', 't-sql', 'ssis', 'analyst', 'clinical', 'pharmaceutical', 'etl']",d5854635e91d0082e6ea42795ad3d312
['Consulting - Manager - Corporate Performance Management'],['telecommuting not available travel not required'],724268ae59cf54e89ceb806d5642998d
['Jira Administrator'],['3+ years experience in jira'],be2b9d83032c9f031f33034503923fbd
['Sr. Analytic Developer'],"['etl', 'data warehouse', 'code', 'test']",fa34e515c493797e9e1b7f96991419c3
['business data analyst'],"['data', 'tableau', 'qlikview', 'sas']",0ada4e43512ea10778a1bbdf93a2cb4a
['REMOTE Principal Consultant/Architect Cloud Startup Database Comp'],"['database', 'cloud', 'distributed computing', 'architect']",512379997650a8e99cf1f9bc42140d35
['Network Manager'],"['rip', 'igrp', 'eigrp', 'ospf', 'rmtp', 'bgp etc. and telecommunication connectivity including mpls', 'private line', 'metro ethernet', 'site-to-site vpn and internet', 'wan/man/lan/wi-fi network design', 'configuration', '']",fa01793585d4c96a9bb735da4e6dc6bf
['Oracle EBS Tester(Immediate Hire)'],"['""oracle ebs""']",ef98f6147e26adbcb19169a9d4c9bcbc
['Consulting - Senior Associate - Management Consulting'],['telecommuting not available travel not required'],84cc3cdd3b4f2e9776b141921f10516f
['IT Cisco Network and System Administrator'],"['it system administrator', 'networking', 'wan', 'lan', 'cisco', 'windows server', 'windows desktop', 'vmware', 'microsoft office365', 'active directory', 'group policy', '']",5eece656af3a1b22eb7199a826661c50
['Sr Project Manager PMP'],['pmp sdlc project implementation pmi'],756adf3bcc1ea723fafbd9d70e5e3374
['SAP FICO Analyst'],['sap fico bpc'],c056dfa6eeb08fd037377bfe8115a4f5
['Consulting - Senior Associate - Risk Advisory - IT Risk'],['telecommuting not available travel not required'],0e34f72117a7af1d50caa23b8051cf26
"['C++ Developer - Trading Firm (Infrastructure', ' GUI or Trading App)']","['c++ developer', 'c++ software engineer', 'trading firm', '']",fe9f93da545ffaa1f472bb3fa4066fc1
['Consulting - Manager - Risk Management'],['telecommuting not available travel not required'],b1773ebc27dcb1ce04058cfe17ec8acf
['Kronos Consultant'],"['kronos', 'wim', 'timekeeper', 'workforce']",b914f2ae277317fd53ac401acc9a6e37
['Technical Program Manager'],"['developer', 'development', 'manager', 'management', 'program manager', 'project', 'release']",f2b1b5f845bcf615d65e04d140accb6b
['Systems Operations Engineer In-person interview'],"['bash scripting', 'init scripting - git', 'jenkins', 'capistrano (ci/cd automated build/deploy pipelines) a big plus']",c28b4d87af142c8be9b68cea910e753b
['EUC Analyst'],"['end-user computing', 'technical suport']",46c179550d376db937a5b5d8171ae7b2
['Business Analyst (Application development)'],"['business analyst', 'agile', 'scrum', 'extream and dialouge']",8d31f880c4538ff2d507b2843d767acf
['Sr Program Manager - Federal'],['program manager business development federal'],9d13577e38760b86dca61f22893432ab
['UX Designer'],"['ux designer', 'user experience']",14f054cba268e49774995b46f1424aee
['Network Engineer'],"['audio engineering', 'videoconferencing', 'audioconferencing', 'network management', 'network', 'computer-aided software engineering', 'cisco certifications', 'cisco administration', 'cisco', 'firewall administration', 'firewall', 'switches', 'vpn administration', 'vpn', 'wan management', 'wan', 'wan optimization', 'network operations', 'nat', 'network+', 'telecommunications management', 'operations support systems', 'monitoring', 'network design', 'systems analysis and design', 'system administration', 'lan', 'microsoft windows', 'server administration', 'server architecture']",c29e86525275d6f67d27c22f538beeb3
['Test Lead/Automation Engineer'],"['test', 'engineer', 'aws', 'cloud', 'automation', 'sql', 'unix/linux', 'scripting', 'integration', 'api', 'json', 'agile', 'scrum', 'angularjs', '508', 'amp', 'jaws', 'jasmine']",e0b2bb2eeb69813c0ad57b287523ea03
['Java Developer / .NET'],"['core java', 'java', '.net', 'c#', 'asp.net', 'j2ee', 'oracle', 'sql', 'sql queries', 'stored procedures', 'pl/sql', 'unix']",1c05d429ebf6ce9f84e4cfcce7aa4595
['Systems Engineer'],"['systems engineer', 'redhat', 'rhel', 'rhce', 'middleware', 'scrum', 'agile', 'aws', 'devopes']",98e2d2d2ce25c887c2b2bd0a4be982f8
['Salesforce.com Technical Leader'],"['salesforce development', 'leadership']",4554d058da15dbecb1efd8b67301e3c3
['CC&B (Oracle Utilities Customer Care and Billing) Testing'],"['oracle utility testers', 'cc&b', 'mdm']",e0ef9e5d9a84871a4a091101a6bf0419
['Senior Java Agile Software Engineer'],"['java agile software engineer', 'agile xp']",9227467f165de09ad8fc95be97c2347d
['Senior/Associate Staff Software Engineer'],['java saas soa web services unix design'],dd810ad57b90df08942123bca49d63aa
['Director of Software Development'],"['manager', 'director', 'architect', 'microsoft', '.net', 'angular', 'jquery', 'mvc', 'sql server', 'ms analytics platform', 'big data', 'developer', 'management', 'project', 'agile', 'scrum', 'web', 'saas', 'value-based', 'healthcare', 'hit']",683f303a26c48f1b8df3c319c1f2c234
['Appian Developer'],"['appian', 'bpm', 'sail development', 'records and sites']",b5bfec46e13f5280b47053a2ba699b12
['IBM WebSphere Commerce Developer'],['ibm websphere commerce developer'],7eb7ace9357de479d912c6528f650b0c
['Consulting - Senior Associate - Management Consulting'],['telecommuting not available travel not required'],3abc9185efc29d77c7cf042ff3a9e198
"['W2 Contract ETL developer for San Francisco', ' CA']","['etl', 'soa']",018fccd25f315373c25f30d42a2c1556
['REMOTE Principal Consultant/Architect Cloud Startup Database Comp'],"['database', 'cloud', 'distributed computing', 'architect']",31eb32ae1e39ea77a40f64839137b4ce
['Telecommunications Technician'],"['scada', '4-wire data circuit', 't-1', 't1 transmission test set', 'pri testing', 'ifr radio test']",2db21222cdb3c1038302f3171fb811a7
['SAP BOBJ Admin'],['sap bobj admin'],275ec74a12abb72fc4592b4a3f89d7c9
['Principle Full Stack Instructors'],"['full stack development', 'instructional design', 'training']",9d7e7e2b6a594dd97f0c1a79d8dec422
"['Sr Azure Developer _ Maplewood', ' MN']","['senior axure developer', 'prototype']",292da394bfd0d35824c276c59f37378b
['Developer for security projects'],"['oracle', 'java l1', 'oracle ebs', 'java', 'pl/sql', 'unix', 'linux', 'perl', 'shell', 'python']",703bfe28226b347c56b645087aa95115
['Consulting - Supervisor - IT Audit'],['telecommuting not available travel not required'],7da84b6b23d7df5013a053de3daddb8c
['Senior Software Developer'],"['asp.net', 'c#', 'oracle', 'pl/sql', 'webservices', '10g', 'sdlc']",263a4fdc49ea22ebbd71c84be5fb6df0
['Sr. Object Oriented Programmer Analyst - DALLAS'],"['(sencha extjs ) (oracle (java ) (""web services"" soa) (html5) (javascript']",5d4e77a7cabdd1f9fcca11a8462bf16d
['IT Engineer'],"['windows', 'linux', 'macos', 'network appliances', 'firewalls', 'chef', 'puppet']",122902efaea1c2e3e8dd4243c2981ac5
['Peoplesoft Func (HCM BaseBenefits & TrainingAdministration) NO 3rd Pa'],['no 3rd party please'],0f1c616eaec663189bf7f236f0d022f9
['EBS Oracle Retail Support'],"['sap', 'lease accounting', 'fi-la']",b05d99724c58a228f9e27e5a885bc762
['Cyber Security Operations Analyst'],"['cyber security; smtp', 'dns and tcp/ip; giac-gcfa', 'chfi', 'cce', 'ence', 'cptc', 'cpte', 'ceh', 'ecsa', 'cissp', 'csta', 'oscp', 'cept; vpn; unix/linux']",10f58ee6f2af06e5604282b865263291
['Project Manager'],['project manager'],ef38a431835112af07150d3e6e162e25
['Middlware Engineer'],"['administration', 'configuration', 'j2ee application servers', 'middleware', 'linux', 'windows']",818600e8a352b090eb4a922f45c0bf07
['Database Manager - Oracle'],"['manager', 'database']",527fe10a97a4bb2312ffc42c01062d12
['Sr. Interaction Specialist'],"['genesys', 'cme', 'interaction workload distribution', 'mentoring skills']",e86eb3dfbed12743fdf3e9a7e25354c0
['Qlik Sense Technical Lead/Sr Developer'],"['qlik sense', '']",0dfda7d4972c6fb7d46c0a4da8f2bedb
['Python Developer'],"['python development', 'linux', 'oracle', 'couchbase', 'mysql']",d9322748d4c32670fcd5edd1dc6cf22e
['Windows/Directory Services Architect/Engineer'],"['7 years of active directory', 'windows 2008/2012', 'ldap', 'kerberos', 'powershell amd oracle']",28b06928f60164be5a83daf760fdc5ac
['SENIOR SOFTWARE ENGINEER - REMOTE'],"['remote anywhere in the us', '5+ yrs exp c/c++', 'unix/linux/high availability products', 'java', 'javascript', 'netconf', 'snmp', 'multi-threading', 'bs/cs or ms/cs']",56ecddfd2d79222b856affc16e226561
['Applications Analyst'],"['quality assurance', 'manual tester', 'alm', 'sql']",ee4a3f6384d047dca6c916bb9071b6a3
['Java Developer'],"['java', 'struts', 'xml', 'log4j', 'html', 'css', 'javascript', 'jquery', 'ajax', 'angular', 'ember', 'backbone']",8868da4197018bdc88bd12b61a482f13
['Software Quality Assurance Analyst'],"['software development design and implementation', 'quality assurance methodologies', 'web protocols', 'particularly html', 'xml']",15cfc11be828e5d858be8ff88d10564d
['SAP Business Analyst'],"['sap erp', 'ba skills']",038bb44ae6d6fef28852bf3c2667196d
['Consulting - Manager - Risk Advisory Services - Internal Audit'],['telecommuting not available travel not required'],debc3ce05e5f93efa469153abf6464b5
['.Net Developer'],"['c#', '.net', 'sql server. html 5', 'angular']",2c3ec935d2f019234b6c829ca40fea6f
['SDE'],"['sde', 'c#', 'sql', 'cosmos', 'java']",2d92a6aae1c6a11f5a918297cdb718b6
"['Technical Business Objects with Federal Regulatory', ' Banking and Financial Domain']",['technical business objects'],0461b749495f4b921a9f10c1d42f48bb
['Appian Developer'],['appian developer'],956a8d31c948c6209f9e380a8f5071fc
['EUC Analyst'],"['user management', 'euc suppport']",615b2ec06d015645eb9cbc35228846c7
['Sr. Java Developer'],"['java', 'j2ee', 'subversion', 'maven', 'spring mvc', 'linux', 'soap', 'jms', 'rest', 'oracle scrum/agile.']",17958cdfe928dc9cda67cc0004aad934
['IBM Datacap Consultant'],['ibm datacap'],807408fa95be08195d517575a383c153
['SAP Director - Sales and Marketing Applications'],"['sap', 'hybris', 'ecommerce', 'crm']",2daa2e2dd2d3295baff547998be65d10
['Business Analyst'],['mmis'],5ae4794bcda4f5e8f3418d25ac7a232c
['Consulting - Manager - Risk Advisory Services - IT Audit'],['telecommuting not available travel not required'],5d5ef6453acfd751180f6005939d974c
['Systems Engineer - IT Escalations Technician'],"['citrix', 'windows server', 'vmware', 'cisco', 'exchange']",fc75ffa77927a3c61734bf32b3091cde
['Software Developer'],"['.net', 'agile', 'ajax', 'analysis', 'angularjs', 'api', 'architecture', 'asp', 'asp.net', 'business requirements', 'css', 'developer', 'development', 'javascript', 'linux', 'management', 'modeling', 'quality assurance', 'soap', 'sql', 'uml', 'vb', 'xml']",d59a3381a621a29d489242774b7632c3
['ETL Developer/Architect'],"['etl', 'postgresql', 'informatica', 'power center', 'power exchange', 'control-m', 'mapping', 'oracle', 'linux and aix']",35eda3f5d6e6bb6d25511fec59993795
"['Director', ' IT Infrastructure']","['it infrastructure/operations management', 'data center operations', 'service desk management', 'disaster recovery', 'itil', 'six sigma', 'strategy', 'budgeting', 'sla', 'capacity planning']",68abab6b3f3c467e1b3a02542c2ff87f
['Applications Analyst'],"['oracle supply chain management modules such as om', 'shipping', 'inv', 'wip', 'bom', 'po', 'wms', 'ascp', 'demantra', 'iprocurement', 'order to cash oracle process', 'sql', 'r12']",cd6c194c45a71afe3e5f1cf09a45d92c
['Oracle Apps Financial Functional Lead'],"['oracle ebs r12 module expertize ar', 'ap', 'gl', 'fa', 'cm', 'iexpense', 'ebs tax']",1367a954272f0084a7ee2d0ac411285b
['Mobile Core Engineer'],"['cdma', 'lte', 'unix servers', 'cisco']",aadf162e205157d075e51ea82e4429ab
"['Sr. Server Side SDE - Java', ' Hadoop (SS850)']","['java', 'spring', 'reboot', 'python', 'hadoop', 'hive', 'mapreduce', 'sql', 'aws']",b6f8fb2c1d0fea5ad22d66511fed98aa
['Technical Recruiter in US IT Staffing'],['technical recruiter in us it staffing'],2e713f8463ea9801f089ca29e6377a80
['Dynamics NAV Consultant'],['dynamics; nav; navision; sql; support'],170066b69c36e270408d9da01f8d553b
['OSS Test Engineer'],"['oss testing', 'unix', 'sql', 'pl/sql', 'toad', 'oracle', 'hpqc', 'qtp', 'winrunner or loadrunner.']",2e81a89bc9f158cacbaa1b47b45a175d
['Network Monitoring Engineer-GA'],"['network', 'lan', 'wan', 'monitor']",662aa33a919b722f64102bdca2aea6a1
['Sr. Sap Security Administrator'],"['sap', 'security', 'grc', 'hana']",43b30a2835dade9b12d2dd2566130e1f
['Epic Certified Resolute Hospital Billing CDM Analyst - MI'],['epic resolute hospital billing certification'],1b9c1f3c29be12242e59b59e40cd6e19
['Sr Java Developer'],['java extjs spring hibernate'],9f309fda4a94e1730d1a7572aaa9f320
['IT Sales/Bench Sales Professional'],['it sales/bench sales in us it staffing is must.'],37febeb17e11a8343df6c7eff3271b01
['Data Architect (ETL/Big Data/Hadoop)'],"['data architect', 'etl', 'big data', 'hadoop', 'solution architecting', 'design', 'implement', 'automate and maintain large scale enterprise data etl processes']",d92a1d568a7befdb72c190edb48daa0e
['Peoplesoft HCM Consultant'],"['peoplesoft', 'hcm', 'payroll', 'training', 'e-learning', 'workflow', 'time & labor']",ec5ab74c6fe0710771f61e63efc307a2
"['AngularJS / Web Developers Needed @ Richardson', ' TX']","['angular js', 'css', 'html', 'xml', 'javascript', 'ajax', 'jquery', 'java', 'j2ee']",fd681a75d3e9cdff5dc5ab8db307d99d
['eRates Ion Analyst'],"['java', 'front office', 'ion market view', 'tibco']",790d67cc3e42cf8be769d7505452ba88
['Mobile Tester / Mobile Application Tester'],['mobile tester / mobile application tester'],0eb09ab97400bc46cfc6c514c82e0862
['Hardware/Software Technician'],"['desktop', 'printer', 'sccm', 'voip', 'helpdesk']",781caa3dd82f203cb06adc4e2bbc6a75
['JD Edwards Manufacturing & Distribution Analyst'],['jd edwards manufacturing distribution advanced pricing functional analyst'],902afedeccf398e4c5c2795cd451e9a7
['Java Developer--Contract to HIre with Fortune 10 Company'],['(user interface or ui or html or css3 ) and(java or angular or angular js or jsp or jquery or javascript ) and(jboss or websphere or web sphere ) and(agile or scrum ) and(oracle or mysql or nosql or'],4a9e55f5eb43fc645b87160551a1234d
['Consulting - Manager - Infrastructure Technology'],['telecommuting not available travel not required'],652660f87665a45813cf2a9ffbf310e7
['Websphere Engineer (Windows)'],['websphere'],aceba69bb3c302749856796c856e56c9
['IT Technology Support Analyst with Fortune 10 Company'],['(help desk or helpdesk or help-desk or technical support or tech support or callcenter or call-center ) and(ticket or incident or call tracking or troubleshoot or ticketing or remedy )'],c8705e1a6c6b07f87eb2c845f799b79d
['Senior Software Development Engineer In Test'],"['software engineer in test', 'java', 'python', 'designing', 'coding', 'github', 'jenkins', 'hudson', 'eclipse', 'cassandra', 'kafka', 'linux/unix', 'sql', 'quality assurance', 'design', 'develop', 'and maintain automated test suites']",acbbdba4142732374837de3aa51eee2f
['Sr Java J2ee Developer-Fulltime'],"['java', 'j2ee', 'web services']",549ed720099049c0b13ec8450698cde0
['iOS Developer'],"['ios', 'swift', 'restful', 'java']",acc73064b209bb9543b5ae854b0de7d1
['Director EDI'],"['edi analysis', 'sql', 'edi transcations', 'etl', '']",da79fc38dba188088b4458ea7268da89
['IT Systems Administrator/Network Specialist'],"['vmware', 'windows server (microsoft clustering)', 'cisco ucs server technologies', 'basic / intermediate networking experience']",250c4b440b5f83fd63d2c90f0d9c4069
['Android Developer'],"['eclipse ide', 'broadcast receivers', 'oop']",7096eeccda83514ee1f1667ac04e9790
['Android Developer'],['android developer'],5afbda6b7e9f066cfa77ee75db9a13da
['Account Manager - IT Managed Services'],"['business development', 'sales', 'marketing', 'information technology', 'service']",ea06af0310a1e6ac5c8dc099b3a7cebe
['JAVA and JSP Developer'],"['java', 'jsp', 'struts', 'sevlets', 'ejb', 'jms', 'mdb', 'html', 'xml', 'sql', 'oracle']",726463b5ce270755750b873a1342821f
['Cloud Automation Engineer'],['chef cloud virtualization cloud vmware'],cf3cb68e932c5ef4194f37d2cd578b9b
['Architect'],"['lead', 'agila', 'java', 'java developer']",c23480364c33e1bd34b3f753412103d0
['Desktop Support/ NOC Technician'],"['end user management (euc)', 'troubleshoot desktop computer hardware', 'software', 'printers', 'faxes and phones', 'ibm bigfix/sccm desktop management tools', 'setup', 'configure', 'install', 'move', 'and/or deliver lapto']",d41268416411cfc12e670bad6675c5e7
['Vantage HCM lead systems analyst'],['vantage hcm'],2055de6a4a2972083929fe4ca0bb36cf
['Software Architect'],"['devops', 'java/j2ee', 'c++', 'architect', 'rest']",4f53f46fd2d254cb3a9128f1e2da79a2
['Automation Tester - Cucumber'],"['cucumber', '']",856756bc01c363228f3e8478e4328926
['UX Designer'],"['ux designer', 'user experience']",a8bf3d4af864cd77d58211ad11c76aab
['Consulting - Senior Associate - FP&A Advisory'],['telecommuting not available travel not required'],55903d718825aac9acdbd13f6f150756
['SAP FICA Lead Consultant'],['fica'],abd7fc497f6a2e7d70d17aa406e2a0b6
['Quality Assurance Test Team (W2/C2C)'],['quality assurance analyst'],0102b670b19007f18d37af47b729fdb3
['Application Engineer'],['application engineer'],be8547917b9551ca8192c991df8bbd74
['Consulting - NetSuite Functional Consultant'],['telecommuting not available travel not required'],af2b09335bb1988ff6d04543f7b58d8b
['Business Support Analyst'],['business support analyst'],d8a5892edd5dd4f41d0f13862c10c303
['Guidewire developer'],"['guidewire', 'policy', 'billing']",d180aa405e93a0f3f92d3ae1160f7c71
['Senior VMware vRealize Engineering Lead VRA VRO'],"['senior vrealize engineer', 'vrealize automation (vra) and vrealize orchestrator (vro)']",0098dad5e33307018cdff9485f625570
['Civil/Structural Engineer'],"['bs civil', 'structural or architectural engineering with 8-10 years experience and a pe license.']",3592b0e98c846baab98393cc16f403f1
['Microsoft Dynamics NAV Senior Developer: Central (Dallas)'],['telecommuting not available travel not required'],6d4faa06944db9ed4e81e47aa5cb9391
['Hyperion Technical/Functional Specialist'],"['fdqm', 'public sector planning and budgeting', 'reporting', 'security', 'essbase', 'smartview', 'data form', 'web form', 'task list.']",0789da701876cf868546ea251d23f060
['Data Architect'],['sql / java / scala / c++ / aws / data warehousing / spark / kafka / tableau / hadoop / etl.'],3da86292c39f1746d5c861af12aa5e17
['EDI Development Analyst'],['experience level: senior (5+ years of experience)'],a77821434efbfbc9b335986142d56b88
['Business Analyst/Software Designer'],['sdlc and jad'],fd2ae21b66cdfbc041ca7b933d5226fc
['Enterprise Infrastructure Solution Architect Cloud Architect'],"['azure cloud', 'infrastructure', '']",a2ce4f474e06393557f0512e9a855bbe
['Project Manager'],"['supply chain', 'product engineer', 'clarity', 'primavera', 'ms project', 'infrastructure', 'pmp']",9359593bdc391101889df1c89735ac60
['SAP Reporting'],"['sap', 'access', 'business intelligence', 'telecom']",f55582046ae2229fd80f6a0e8d7a8761
['Applications Engineer - Sharepoint'],"['sharepoint', 'sql server', 'active directory', 'windows desktop os', 'powershell scripting']",0230facff22819b1d9327fc5c8cda169
['ETL Developer/Architect'],"['etl', 'postgresql', 'informatica', 'power center', 'power exchange', 'control-m', 'mapping', 'oracle', 'linux and aix']",98dc0b29b34f5271cee702110ac4827d
['Business Analyst/data Analyst'],"['business analysis', 'data analyst']",2993494e99bdee581d455e1fddfd1be4
